brand,model,year,km,color,date,fuel,gear,engine_volume,engine_power,price
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,103.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,154.000
Volkswagen,Volkswagen 1.4 TSi BlueMotion Trendline,2015,77.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1395,125,165.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2018,34.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,248.750
Volkswagen,Volkswagen 1.6 TDi Highline,2011,187.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,111.900
Volkswagen,Volkswagen 1.2 TSi Midline Plus,2013,104.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1197,105,111.750
Volkswagen,Volkswagen 1.6 TDi Trendline,2012,215.000,Füme,27 Mayıs 2020,Dizel,Düz,1598,105,92.750
Volkswagen,Volkswagen 1.6 GTD,1991,340.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1588,70,41.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,163.064,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,145.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2013,124.000,Mavi,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,136.500
Volkswagen,Volkswagen 1.4 Chrome Edition,2013,96.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1390,85,93.900
Volkswagen,Volkswagen 1.4 TSi Highline,2010,180.000,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,101 - 125,99.900
Volkswagen,Volkswagen 1.6 TDi Trendline,2012,199.300,Gri (metalik),27 Mayıs 2020,Dizel,Düz,1598,105,97.500
Volkswagen,Volkswagen 1.4 TDi Comfortline,2015,125.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1422,90,122.000
Volkswagen,Volkswagen 1.6 TDi Comfortline,2012,193.000,Gri (Gümüş),27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,116.000
Volkswagen,Volkswagen 1.6 TDi Trendline,2018,24.000,Kahverengi,27 Mayıs 2020,Dizel,Düz,1598,80,128.750
Volkswagen,Volkswagen 1.6 TDi BlueMotion Midline Plus,2014,239.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1598,90,87.750
Volkswagen,Volkswagen 1.6 Classic,1999,295.000,Kırmızı,27 Mayıs 2020,LPG &amp; Benzin,Düz,1595,100,29.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,115.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,195.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,106.230,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,156.900
Volkswagen,Volkswagen 1.9 TDi Comfortline,2004,300.000,Gri,27 Mayıs 2020,Dizel,Otomatik,1896,90,55.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2017,52.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,176.750
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2012,190.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,130.000
Volkswagen,Volkswagen 1.2 TSi BlueMotion Comfortline,2017,40.157,Füme,27 Mayıs 2020,Benzin,Yarı Otomatik,1197,105,156.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2014,207.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,132.500
Volkswagen,Volkswagen 1.4 Comfortline,2004,180.000,Gri,27 Mayıs 2020,Benzin,Düz,1201 - 1400,51 - 75,52.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2017,114.205,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,163.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,122.926,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,192.750
Volkswagen,Volkswagen 1.6 TDi Trendline,2014,160.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,121.000
Volkswagen,Volkswagen 1.0 Trendline,2017,39.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1200,51 - 75,91.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2013,170.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,136.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion,2014,233.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1598,105,133.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2013,162.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,130.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Midline Plus,2015,140.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1401 - 1600,76 - 100,116.900
Volkswagen,Volkswagen 1.6 TDi Comfortline,2012,209.000,Gri,27 Mayıs 2020,Dizel,Düz,1598,105,99.500
Volkswagen,Volkswagen 1.4 TSi BlueMotion Comfortline,2011,100.000,Siyah,27 Mayıs 2020,Benzin,Yarı Otomatik,1390,122,127.900
Volkswagen,Volkswagen 1.6,1997,151.000,Yeşil,27 Mayıs 2020,Benzin,Otomatik,1598,75,38.500
Volkswagen,Volkswagen 1.4 TDi Comfortline,2016,157.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1422,90,116.000
Volkswagen,Volkswagen 1.4 Comfortline,2010,149.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1390,85,75.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2017,57.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,178.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2011,213.000,Gri,27 Mayıs 2020,Dizel,Düz,1598,105,111.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Impression,2017,80.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,186.950
Volkswagen,Volkswagen 1.4 TSi Comfortline,2009,292.000,Siyah,27 Mayıs 2020,Benzin,Yarı Otomatik,1390,122,76.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,107.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,184.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Trendline,2016,131.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,184.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Trendline,2016,135.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,184.000
Volkswagen,Volkswagen 1.6 TDi Trendline,2015,74.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,134.750
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,64.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,175.000
Volkswagen,Volkswagen 1.4 TSi Sportline,2011,138.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1390,160,123.000
Volkswagen,Volkswagen 1.2 TDi Trendline,2013,134.494,Beyaz,27 Mayıs 2020,Dizel,Düz,1199,75,79.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion Trendline,2017,85.000,Beyaz,27 Mayıs 2020,Dizel,Otomatik,1401 - 1600,101 - 125,186.750
Volkswagen,Volkswagen 1.6 TDi Comfortline,2016,86.000,Mavi,27 Mayıs 2020,Dizel,Otomatik,1401 - 1600,76 - 100,112.750
Volkswagen,Volkswagen 1.6 TDi Comfortline,2014,106.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,122.950
Volkswagen,Volkswagen 1.6 TDi Primeline,2010,220.000,Gri,27 Mayıs 2020,Dizel,Düz,1401 - 1600,101 - 125,76.750
Volkswagen,Volkswagen 1.6 TDi Trendline,2015,63.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1401 - 1600,101 - 125,128.000
Volkswagen,Volkswagen 1.2 TSi BlueMotion Comfortline,2015,88.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1197,105,134.500
Volkswagen,Volkswagen 1.4 TSi BlueMotion Comfortline,2015,172.000,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1395,150,169.000
Volkswagen,Volkswagen 1.4 TSi BlueMotion Comfortline,2017,87.000,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1395,125,155.000
Volkswagen,Volkswagen 1.4 TDi Comfortline,2004,275.000,Gri,27 Mayıs 2020,Dizel,Düz,1422,75,43.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2015,140.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,218.000
Volkswagen,Volkswagen 1.4 TSi,2015,94.500,Gri,27 Mayıs 2020,Benzin,Otomatik,1201 - 1400,151 - 175,179.500
Volkswagen,Volkswagen 1.6 Trendline,2004,210.000,Mavi,27 Mayıs 2020,Benzin,Düz,1401 - 1600,101 - 125,58.000
Volkswagen,Volkswagen 1.4 TSi Trendline,2012,128.000,Gri,27 Mayıs 2020,Benzin,Düz,1390,122,97.000
Volkswagen,Volkswagen 1.2 TSi Comfortline,2014,56.000,Kırmızı,27 Mayıs 2020,Benzin,Düz,1197,90,106.400
Volkswagen,Volkswagen 2.0 Comfortline,2006,197.000,Kahverengi,27 Mayıs 2020,LPG &amp; Benzin,Otomatik,1801 - 2000,126 - 150,88.000
Volkswagen,Volkswagen 1.9 TDi Tour,2009,255.000,Siyah,27 Mayıs 2020,Dizel,Düz,1896,105,63.500
Volkswagen,Volkswagen 1.4 Comfortline,2001,239.753,Kırmızı,27 Mayıs 2020,LPG &amp; Benzin,Otomatik,1390,75,41.999
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2017,103.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,215.000
Volkswagen,Volkswagen 1.4 Comfortline,2000,190.000,Gri,27 Mayıs 2020,Benzin,Düz,1390,100,37.250
Volkswagen,Volkswagen 1.4 TDi Trendline,2009,280.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1422,70,53.750
Volkswagen,Volkswagen 1.6 Comfortline,2007,197.000,Kahverengi,27 Mayıs 2020,LPG &amp; Benzin,Otomatik,1401 - 1600,101 - 125,88.000
Volkswagen,Volkswagen 2.0 TDi 2.0 TDI,2012,180.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1968,170,128.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,161.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,136.500
Volkswagen,Volkswagen 2.0 TDi BlueMotion Comfortline,2015,175.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1968,150,176.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,147.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,186.750
Volkswagen,Volkswagen 2.0 Comfortline,2007,110.000,Gri,27 Mayıs 2020,Benzin,Otomatik,1401 - 1600,126 - 150,96.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,74.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,169.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2014,141.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,176.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2014,124.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,142.500
Volkswagen,Volkswagen 1.2 TSi Comfortline,2016,38.500,Kırmızı,27 Mayıs 2020,Benzin,Yarı Otomatik,1197,90,121.500
Volkswagen,Volkswagen 1.2 TSi BlueMotion Trendline,2017,70.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1197,105,128.000
Volkswagen,Volkswagen 1.4 TDi Comfortline,2016,118.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1422,90,118.500
Volkswagen,Volkswagen 1.0 TSi Midline Plus,2019,0,Beyaz,27 Mayıs 2020,Benzin,Düz,999,115,158.000
Volkswagen,Volkswagen 1.4 TSi BlueMotion Highline,2016,73.244,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1395,125,160.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2017,118.000,Bordo,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,275.000
Volkswagen,Volkswagen 1.6 TDi Comfortline,2011,197.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,95.000
Volkswagen,Volkswagen 1.6 TDi Trendline,2013,115.000,Gri (Gümüş),27 Mayıs 2020,Dizel,Düz,1598,105,95.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Impression,2019,0,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,270.000
Volkswagen,Volkswagen 1.6 TDi Comfortline,2012,167.000,Gri (titanyum),27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,120.000
Volkswagen,Volkswagen 1.4 TSi Sportline,2013,68.000,Mavi,27 Mayıs 2020,Benzin,Yarı Otomatik,1390,160,168.500
Volkswagen,Volkswagen 1.4 TSi Sportline,2015,75.500,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,151 - 175,189.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,120.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,189.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2015,104.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,231.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2016,110.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,240.000
Volkswagen,Volkswagen 1.6 TDi Comfortline,2015,120.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,122.000
Volkswagen,Volkswagen 1.4 TDi Trendline,2017,91.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1422,75,93.900
Volkswagen,Volkswagen 1.4 TSi Comfortline,2010,198.000,Gri (Gümüş),27 Mayıs 2020,Benzin,Otomatik,1390,122,93.600
Volkswagen,Volkswagen 1.2 TDi Trendline,2012,157.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1199,75,72.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,114.000,Mavi,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,192.500
Volkswagen,Volkswagen 1.8 Highline,1998,250.000,Gri,27 Mayıs 2020,Benzin,Düz,1781,125,45.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2013,100.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1598,105,144.750
Volkswagen,Volkswagen 1.4 TSi Comfortline,2015,95.000,Gri,27 Mayıs 2020,Benzin,Düz,1395,125,113.750
Volkswagen,Volkswagen 1.2 TSi BlueMotion Trendline,2015,218.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1197,105,94.750
Volkswagen,Volkswagen 1.2 TSi Comfortline,2014,83.000,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1197,90,96.750
Volkswagen,Volkswagen 1.6 TDi Trendline,2012,213.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1598,105,83.000
Volkswagen,Volkswagen 1.6 TDi Trendline,2017,62.150,Beyaz,27 Mayıs 2020,Dizel,Düz,1598,80,103.900
Volkswagen,Volkswagen 1.6 TDi Comfortline,2013,214.000,Gri (Gümüş),27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,113.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Business,2019,350,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,272.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,106.500,Lacivert,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,192.900
Volkswagen,Volkswagen 1.6 TDi Comfortline,2012,130.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,90,86.750
Volkswagen,Volkswagen 1.4 TDi Comfortline,2016,74.400,Beyaz,27 Mayıs 2020,Dizel,Düz,1422,90,86.750
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2017,63.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,169.750
Volkswagen,Volkswagen 1.4 TSi Trendline,2009,227.000,Siyah,27 Mayıs 2020,Benzin,Otomatik,1390,122,72.750
Volkswagen,Volkswagen 1.6 TDi Trendline,2015,121.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,124.750
Volkswagen,Volkswagen 1.2 TSi BlueMotion Highline,2016,45.000,Lacivert,27 Mayıs 2020,Benzin,Düz,1197,105,135.000
Volkswagen,Volkswagen 2.0 TDi Comfortline,2007,268.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1968,170,85.000
Volkswagen,Volkswagen 1.4 TDi Comfortline,2016,74.400,Beyaz,27 Mayıs 2020,Dizel,Düz,1422,90,86.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2014,158.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,162.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Midline Plus,2014,206.000,Beyaz,27 Mayıs 2020,Dizel,Düz,1598,90,105.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,72.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,149.750
Volkswagen,Volkswagen 1.6,1999,205.591,Mavi,27 Mayıs 2020,LPG &amp; Benzin,Otomatik,1598,75,35.750
Volkswagen,Volkswagen 1.6 TDi Comfortline,2013,124.000,Füme,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,90,91.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,137.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,197.200
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,65.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,223.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2018,38.000,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,249.000
Volkswagen,Volkswagen 1.4 TSi Comfortline,2009,135.000,Gri (Gümüş),27 Mayıs 2020,Benzin,Yarı Otomatik,1390,140,94.750
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,179.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,173.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2012,144.000,Bej,27 Mayıs 2020,Dizel,Düz,1598,105,105.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion,2020,0,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,377.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2017,73.000,Lacivert,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,275.000
Volkswagen,Volkswagen 2.0 FSi,2007,184.000,Gri,27 Mayıs 2020,Benzin,Yarı Otomatik,1801 - 2000,176 - 200,88.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2018,29.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,318.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,162.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,176.500
Volkswagen,Volkswagen 1.6 TDi Comfortline,2015,118.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,143.900
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,105.000,Mavi,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,139.900
Volkswagen,Volkswagen 1.2 TSi BlueMotion Highline,2016,25.000,Beyaz,27 Mayıs 2020,Benzin,Düz,1197,105,149.999
Volkswagen,Volkswagen 1.6 TDi Highline,2014,165.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,135.000
Volkswagen,Volkswagen 1.6 TDi Highline,2014,102.000,Mavi,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,139.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2017,103.000,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,265.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,91.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,163.750
Volkswagen,Volkswagen 1.6 TDi Comfortline,2014,170.000,Gri,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,118.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2018,18.613,Siyah,27 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,309.000
Volkswagen,Volkswagen 1.6 Comfortline,1999,270.000,Gri,27 Mayıs 2020,Benzin,Otomatik,1595,101,45.000
Volkswagen,Volkswagen 1.2 TSi Comfortline,2015,47.000,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1197,90,109.900
Volkswagen,Volkswagen 1.6 TDi Comfortline,2014,87.163,Beyaz,27 Mayıs 2020,Dizel,Yarı Otomatik,1401 - 1600,101 - 125,132.500
Volkswagen,Volkswagen 1.6 Trendline,2000,220.000,Bordo,27 Mayıs 2020,Benzin,Düz,1595,105,46.500
Volkswagen,Volkswagen 1.8 TSi Exclusive,2010,129.000,Gri,27 Mayıs 2020,Benzin,Otomatik,1798,160,95.750
Volkswagen,Volkswagen 1.4 TSi Design,2012,123.000,Beyaz,27 Mayıs 2020,Benzin,Yarı Otomatik,1390,160,117.500
Volkswagen,Volkswagen 1.4 TSi BlueMotion Comfortline,2014,120.000,Gri (Gümüş),27 Mayıs 2020,Benzin,Yarı Otomatik,1390,122,144.900
Volkswagen,Volkswagen 1.9 TDi Highline,2001,266.500,Gri (Gümüş),27 Mayıs 2020,Dizel,Düz,1896,130,50.500
Volkswagen,Volkswagen 1.8 T Highline,2000,403.000,Gri (Gümüş),27 Mayıs 2020,LPG &amp; Benzin,Otomatik,1781,150,45.100
Volkswagen,Volkswagen 1.6 TDi BlueMotion Highline,2013,160.000,Lacivert,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,143.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2013,136.295,Gri,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,149.000
Volkswagen,Volkswagen 1.2 TSi Comfortline,2017,23.888,Siyah,26 Mayıs 2020,Benzin,Yarı Otomatik,1197,90,117.900
Volkswagen,Volkswagen 1.4 Goal,2007,150.000,Gri,26 Mayıs 2020,Benzin,Düz,1390,80,61.500
Volkswagen,Volkswagen 2.0 TDi BlueMotion Highline,2012,263.000,Siyah,26 Mayıs 2020,Dizel,Yarı Otomatik,1968,170,133.300
Volkswagen,Volkswagen 1.6 Comfortline,2005,275.000,Füme,26 Mayıs 2020,Benzin,Düz,1595,105,39.500
Volkswagen,Volkswagen 1.6 Comfortline,2000,234.000,Gri (Gümüş),26 Mayıs 2020,LPG &amp; Benzin,Düz,1595,105,51.000
Volkswagen,Volkswagen 1.6 TDi Trendline,2014,272.000,Gri (Gümüş),26 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,94.800
Volkswagen,Volkswagen 1.6 TDi Comfortline,2013,122.000,Füme,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,135.000
Volkswagen,Volkswagen 1.6 TDi Comfortline,2012,146.000,Beyaz,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,90,92.500
Volkswagen,Volkswagen 1.4 TDi Trendline,2016,95.000,Beyaz,26 Mayıs 2020,Dizel,Düz,1422,75,96.750
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,121.500,Beyaz,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,120,212.500
Volkswagen,Volkswagen 1.4 TSi Sportline,2013,107.200,Beyaz,26 Mayıs 2020,Benzin,Düz,1390,122,113.000
Volkswagen,Volkswagen 1.4 TSi Sportline,2013,107.000,Beyaz,26 Mayıs 2020,Benzin,Düz,1390,122,113.000
Volkswagen,Volkswagen 1.4 TSi GTS,2013,90.000,Beyaz,26 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,151 - 175,128.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2010,258.000,Füme,26 Mayıs 2020,Dizel,Düz,1598,105,78.000
Volkswagen,Volkswagen 1.4 TDi Comfortline,2016,105.000,Beyaz,26 Mayıs 2020,Dizel,Yarı Otomatik,1422,90,121.500
Volkswagen,Volkswagen 1.2 TDi Trendline,2013,125.000,Beyaz,26 Mayıs 2020,Dizel,Düz,1199,75,78.500
Volkswagen,Volkswagen 1.4 TSi BlueMotion Comfortline,2016,57.000,Gri,26 Mayıs 2020,Benzin,Yarı Otomatik,1395,125,139.900
Volkswagen,Volkswagen 1.6 TDi Comfortline,2012,156.000,Gri,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,105,112.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,102,Beyaz,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,155.900
Volkswagen,Volkswagen 1.2 TSi Comfortline,2015,48.000,Gri,26 Mayıs 2020,Benzin,Yarı Otomatik,1201 - 1400,101 - 125,152.000
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2016,119.000,Siyah,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,143.000
Volkswagen,Volkswagen 1.4 TDi Trendline,2007,178.000,Gri,26 Mayıs 2020,Dizel,Düz,1422,70,59.500
Volkswagen,Volkswagen 1.4 TSi Highline,2015,112.000,Kırmızı,26 Mayıs 2020,Benzin,Yarı Otomatik,1395,125,162.500
Volkswagen,Volkswagen 1.0 TSi Midline Plus,2017,38.000,Altın,26 Mayıs 2020,Benzin,Yarı Otomatik,999,110,162.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2012,188.000,Beyaz,26 Mayıs 2020,Dizel,Düz,1598,105,114.000
Volkswagen,Volkswagen 1.2 TSi Comfortline,2015,107.000,Beyaz,26 Mayıs 2020,Benzin,Düz,1197,90,98.500
Volkswagen,Volkswagen 1.6 Comfortline,2000,295.000,Füme,26 Mayıs 2020,LPG &amp; Benzin,Düz,1595,105,42.950
Volkswagen,Volkswagen 1.4 TSi Highline,2015,65.000,Gri,26 Mayıs 2020,Benzin,Yarı Otomatik,1390,122,124.999
Volkswagen,Volkswagen 1.4 TSi Highline,2014,65.000,Gri,26 Mayıs 2020,LPG &amp; Benzin,Yarı Otomatik,1390,122,130.000
Volkswagen,Volkswagen 1.4 TSi Trendline,2012,109.000,Beyaz,26 Mayıs 2020,Benzin,Düz,1390,122,85.000
Volkswagen,Volkswagen 1.4 Comfortline,2010,96.000,Siyah,26 Mayıs 2020,Benzin,Yarı Otomatik,1390,85,90.500
Volkswagen,Volkswagen 1.6 TDi BlueMotion Comfortline,2015,81.000,Beyaz,26 Mayıs 2020,Dizel,Yarı Otomatik,1598,110,146.750
